X.1..oecf4_20220506_KO_1G4_DIA_r1.raw.PG.Quantity	X.2..oecf4_20220506_KO_1G4_DIA_r3.raw.PG.Quantity	X.3..oecf4_20220506_KO_1G4_DIA_r4.raw.PG.Quantity	X.4..oecf4_20220506_KO_1G4_DIA_r4_20220508144015.raw.PG.Quantity	X.5..oecf4_20220506_KO_3G4_DIA_r1.raw.PG.Quantity	X.6..oecf4_20220506_KO_3G4_DIA_r3.raw.PG.Quantity	X.7..oecf4_20220506_KO_3G4_DIA_r4.raw.PG.Quantity	X.8..oecf4_20220506_KO_3G4_DIA_r5.raw.PG.Quantity	X.9..oecf4_20220506_LTED_DIA_r1.raw.PG.Quantity	X.10..oecf4_20220506_LTED_DIA_r3.raw.PG.Quantity	X.11..oecf4_20220506_LTED_DIA_r3_20220508005236.raw.PG.Quantity	X.12..oecf4_20220506_LTED_DIA_r4.raw.PG.Quantity	X.13..oecf4_20220506_WT_DIA_r1.raw.PG.Quantity	X.14..oecf4_20220506_WT_DIA_r2.raw.PG.Quantity	X.15..oecf4_20220506_WT_DIA_r3.raw.PG.Quantity	C: Student's T-test Significant KO_3G4_LTED	C: Student's T-test significant	N: -Log Student's T-test p-value KO_3G4_LTED	N: Student's T-test q-value KO_3G4_LTED	N: Student's T-test Difference KO_3G4_LTED	N: Student's T-test Test statistic KO_3G4_LTED	T: PG.ProteinGroups	T: PG.Genes	T: PG.ProteinDescriptions
15.9124	16.1899	16.117	16.0098	15.4774	15.7729	15.5988	15.8553	15.6836	15.8188	15.8503	15.8886	15.744	15.9132	15.8007			0.674025	0.135749	-0.134238	-1.39725	A0A087WWA3;O60333;Q4R9M9	KIF1B	Kinesin-like protein KIF1B;Kinesin-like protein KIF1B;Kinesin family member 1Bbeta isoform II
13.4609	13.391	13.3882	12.9479	13.4637	13.3473	12.8357	13.4644	13.3947	13.4042	13.39	13.3557	14.1044	14.0725	14.5731			0.302718	0.380398	-0.108351	-0.720943	A0A087WWE7;Q8N0T1	RBIS	Ribosomal biogenesis factor
12.7411	12.2952	12.8767	12.0676	13.3418	13.3895	13.2302	12.7575	NaN	NaN	11.7883	10.9888	NaN	9.51933	NaN			NaN	1	0	NaN	A0A087WWF1;Q8WWX9	SELENOM	Selenoprotein M
12.9212	12.476	12.441	NaN	13.2523	13.1145	12.7774	12.8194	11.7869	NaN	NaN	11.3951	10.7725	NaN	NaN			NaN	1	0	NaN	A0A087WWI0	LRMDA	Leucine-rich melanocyte differentiation-associated protein
15.2318	15.0577	14.9505	15.1665	15.4815	15.4874	15.3481	15.3733	14.9647	14.9465	14.8155	14.8438	14.7286	14.5636	14.8348	+	KO_3G4_LTED	4.29752	9.43026E-05	0.529947	10.2464	A0A087WWK8;A0A2R8Y7T6;A0A3B3IRZ4;Q6DN90	IQSEC1	IQ motif and SEC7 domain-containing protein 1
16.2653	15.624	15.8567	11.6921	14.8762	15.3884	15.1963	14.7466	12.6676	12.9467	13.0228	13.0371	16.1787	16.3714	16.0524	+	KO_3G4_LTED	4.80479	0.000149533	2.13332	12.548	A0A087WWM1	MUC1	Mucin-1
16.4915	16.4137	16.5044	16.4803	16.6723	16.7861	16.6639	16.5704	16.8399	16.9013	16.9405	16.9853	16.9596	17.1142	16.9371	+	KO_3G4_LTED	2.39644	0.00370465	-0.243535	-4.52088	A0A087WWM4;F8WAN9;H0YMB3;Q9P2T1	GMPR2	GMP reductase;GMP reductase;GMP reductase;GMP reductase 2
16.3295	16.2776	16.2274	16.2479	16.3034	16.2995	16.3313	16.3586	16.4611	16.1679	16.3473	16.434	16.4655	16.3956	16.3092			0.168095	0.575048	-0.0293746	-0.434588	A0A087WWP4;A0A499FJY3;Q96T37	RBM15	RNA-binding protein 15
16.4192	16.1753	16.3271	16.3069	16.1845	16.099	16.2116	16.1233	15.8965	15.8666	15.817	15.9721	16.4368	16.384	16.3413	+	KO_3G4_LTED	3.16167	0.00106333	0.266531	6.39387	A0A087WWP8;Q5VWQ0	RSBN1	Lysine-specific demethylase 9
17.0028	17.1554	16.802	16.8736	17.0109	17.0984	17.003	16.7784	17.3004	17.0333	16.9255	16.8148	17.1415	16.857	17.0721			0.139482	0.62904	-0.0458164	-0.368292	A0A087WWS1;Q96FV9	THOC1	THO complex subunit 1
14.1984	15.6904	14.611	14.1578	14.4239	14.4221	14.2714	14.7262	14.7168	14.1864	14.2375	14.4393	14.2807	14.766	14.4241			0.16566	0.5793	0.0658884	0.429038	A0A087WWU8	TPM3	Tropomyosin alpha-3 chain
11.9836	11.8833	11.9824	11.5893	11.8298	11.9761	11.7833	11.7977	12.4413	12.0978	11.906	12.2756	12.325	12.3939	12.3768	+	KO_3G4_LTED	1.45011	0.0220449	-0.333439	-2.70219	A0A087WWW8;Q9Y6J0	CABIN1	Calcineurin-binding protein cabin-1
16.2852	16.4362	16.4267	16.3988	15.9676	16.3512	16.0923	16.1419	16.03	16.2572	16.3653	16.2663	16.2124	16.2358	16.3308			0.371695	0.311652	-0.0914326	-0.855882	A0A087WWW9;O95999	BCL10	B-cell lymphoma/leukemia 10
13.3417	13.0155	13.2308	12.1114	13.1214	13.0893	12.5784	13.0912	13.088	12.8155	12.7996	12.6033	13.2211	12.6536	13.1119			0.380637	0.304121	0.143485	0.872942	A0A087WWZ0;Q96I34	PPP1R16A	Protein phosphatase 1 regulatory subunit 16A (Fragment);Protein phosphatase 1 regulatory subunit 16A
12.0349	12.9215	12.3392	11.8424	11.487	12.8378	11.8768	12.6628	11.5793	12.5735	12.022	12.1421	11.5792	12.126	12.2115			0.135994	0.635422	0.136871	0.360043	A0A087WX11;J3KNG8;Q8TF40	FNIP1	Folliculin-interacting protein 1
13.5028	12.6319	13.3025	13.6272	13.5686	13.3763	13.7896	13.1669	13.0677	13.3292	13.0186	13.3506	13.7087	12.8043	13.7372			0.907556	0.0753966	0.283842	1.7896	A0A087WX22	MTHFSD	Methenyltetrahydrofolate synthase domain-containing protein (Fragment)
13.4233	13.0221	13.689	10.8854	13.4801	11.4559	NaN	13.1952	13.1751	13.0539	13.0584	12.653	13.8646	13.1974	13.3164			0.196264	0.52622	-0.274704	-0.502885	A0A087WX74;B7ZL31;Q9HAZ1	CLK4	Dual-specificity protein kinase CLK4;CLK4 protein;Dual specificity protein kinase CLK4
14.5583	14.3573	14.347	13.7614	14.0192	13.6764	13.5357	14.1481	14.4192	14.4823	14.2636	14.6016	14.9458	14.7959	14.7582	+	KO_3G4_LTED	2.01628	0.00701315	-0.596847	-3.73915	A0A087WXB4;C9JHX9;C9JLY3;C9K0M9;Q2TB10	ZNF800	Zinc finger protein 800;Zinc finger protein 800 (Fragment);Zinc finger protein 800 (Fragment);Zinc finger protein 800 (Fragment);Zinc finger protein 800
NaN	NaN	NaN	17.6593	17.6579	17.5102	17.8414	17.5808	17.7689	17.8278	17.6259	17.6359	17.3627	17.4403	17.5483			0.327463	0.354146	-0.0670028	-0.770081	A0A087WXC5;E7ESZ7;O95299	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10
13.5982	13.4357	13.1512	13.5852	14.096	13.9969	14.0936	14.0163	13.1397	13.0024	13.1825	13.0169	11.8994	12.2874	11.5616	+	KO_3G4_LTED	5.82328	0	0.96535	18.7156	A0A087WXD1;Q96T83	SLC9A7	Sodium/hydrogen exchanger;Sodium/hydrogen exchanger 7
14.535	14.477	14.3185	13.5928	14.4334	14.1863	14.0817	14.3521	14.3794	14.141	14.1612	14.488	14.0804	14.2136	14.2325			0.0909948	0.735973	-0.0290132	-0.249941	A0A087WXF8;A0A087WXU5;A0A087WYV3;A0A0D9SEW3;Q9NP64	ZCCHC17	Nucleolar protein of 40 kDa
17.555	17.8261	17.7921	17.7144	17.8024	18.375	18.329	17.9025	17.8585	16.9682	17.0469	17.1331	16.7401	17.5109	17.1271	+	KO_3G4_LTED	1.82784	0.0103145	0.85061	3.37962	A0A087WXI5;P12830	CDH1	Cadherin-1
12.4068	12.6493	12.5526	8.97565	11.4505	11.9419	11.3838	11.2493	11.5319	9.84274	10.7893	10.5545	11.0655	12.2372	11.7992	+	KO_3G4_LTED	1.14137	0.0428874	0.826744	2.17845	A0A087WXK5;J3QSS3;Q9BZC7	ABCA2	ATP-binding cassette sub-family A member 2
13.0449	13.3679	12.9039	12.2871	12.8848	13.2846	12.4123	13.1348	14.2512	13.9919	13.7895	13.6589	14.9425	14.8134	14.9119	+	KO_3G4_LTED	2.29805	0.00425426	-0.993757	-4.31055	A0A087WXK8;Q9H4H8	FAM83D	Chromosome 20 open reading frame 129;Protein FAM83D
17.3777	17.3068	17.3096	17.2543	17.4694	17.5201	17.5385	17.3745	17.0039	16.879	17.0197	17.061	16.4942	16.6446	16.4643	+	KO_3G4_LTED	3.98391	0.000157895	0.484727	9.02289	A0A087WXL6	VPS11	Vacuolar protein sorting-associated protein 11 homolog
20.021	20.0305	19.9766	20.0121	19.7531	19.8651	19.7868	19.665	20.1643	20.2042	20.001	19.8759	20.4391	20.1794	20.4522	+	KO_3G4_LTED	1.83834	0.010109	-0.29386	-3.39922	A0A087WXM6;A0A0A0MRF8;A0A0A6YYL6;J3KRX5;J3QLC8;J3QQT2;P18621	RPL17;RPL17-C18orf32;RPL17-C18orf32;RPL17;RPL17;RPL17;RPL17	60S ribosomal protein L17 (Fragment);RPL17-C18orf32 readthrough;Protein RPL17-C18orf32;60S ribosomal protein L17 (Fragment);60S ribosomal protein L17;60S ribosomal protein L17 (Fragment);60S ribosomal protein L17
14.647	14.3447	14.6607	14.4222	14.9768	14.9275	14.8337	14.5844	14.1508	13.6348	13.4325	13.5914	14.7394	14.6025	14.7269	+	KO_3G4_LTED	3.13538	0.0011861	1.12822	6.32152	A0A087WXN9;Q765P7	MTSS2	Protein MTSS 2
19.388	19.3406	19.2999	19.2996	19.3952	19.4489	19.3705	19.4057	19.2049	19.1127	19.2876	19.2932	19.3067	19.4137	19.2251	+	KO_3G4_LTED	2.13312	0.00544985	0.180486	3.97083	A0A087WXS7;O43681	ASNA1	ATPase ASNA1
13.7357	13.5084	13.5064	12.6004	13.3973	13.137	13.1908	13.3398	13.6752	13.4669	13.39	13.3429	14.5655	14.5042	14.552	+	KO_3G4_LTED	1.10556	0.046719	-0.202498	-2.11871	A0A087WXV6;H7BZQ3;Q96G74	OTUD5	OTU domain-containing protein 5;OTU domain-containing protein 5 (Fragment);OTU domain-containing protein 5
15.1476	15.1263	15.0309	15.0611	15.2018	15.1796	15.3761	15.3081	15.2631	14.7526	14.8902	15.1562	14.9166	15.0259	15.1932			1.02603	0.0565368	0.250888	1.98642	A0A087WY03;E5RFV3	SREK1	Splicing regulatory glutamine/lysine-rich protein 1
13.9095	13.768	13.8914	13.8231	13.2378	13.3638	13.6561	12.9817	12.7555	13.6058	12.6623	12.8565	13.4865	13.7326	13.7626			0.629801	0.151902	0.339796	1.32136	A0A087WY48;Q8IY22	CMIP	C-Maf-inducing protein
NaN	18.7989	18.8426	18.8503	18.9534	18.6075	18.7205	18.6705	18.6727	18.3908	18.5328	18.3936	18.5654	17.963	18.0439	+	KO_3G4_LTED	1.26223	0.0332481	0.240494	2.38128	A0A087WY55;Q9NP79	VTA1	Chromosome 6 open reading frame 55
12.6701	12.714	12.5154	NaN	11.8471	12.3907	NaN	12.323	12.7756	11.974	11.9027	12.0879	12.1139	12.722	12.8151			0.00226514	0.99297	0.00189837	0.00685202	A0A087WY58;P51956	NEK3	Serine/threonine-protein kinase Nek3
16.0832	15.9618	16.234	16.3601	16.2764	15.7238	16.0876	16.1682	15.9545	16.5539	16.5903	16.4397	15.8514	15.4948	15.6105			0.84858	0.0871871	-0.320632	-1.69138	A0A087WY61	NUMA1	Nuclear mitotic apparatus protein 1
18.8181	18.9052	18.8454	18.9095	18.8087	18.8106	18.8748	18.879	19.0965	19.1292	19.0388	19.069	18.8241	18.9933	18.835	+	KO_3G4_LTED	3.91459	0.000231405	-0.240103	-8.77065	A0A087WY71;Q96CW1	AP2M1	AP-2 complex subunit mu
12.9254	13.0108	12.5595	11.9091	12.8881	12.6938	12.4898	12.6707	13.1407	13.2534	13.3499	12.5874	12.449	13.0834	12.5319	+	KO_3G4_LTED	1.09497	0.0481241	-0.397206	-2.10108	A0A087WY96;A0A087WYN0;C9JPV1;P31641	SLC6A6	Transporter;Transporter;Transporter (Fragment);Sodium- and chloride-dependent taurine transporter
17.1267	17.1756	17.3706	17.4678	17.2888	17.2435	17.365	17.3827	16.7693	17.1113	17.1853	17.1132	16.8548	17.0473	17.0595	+	KO_3G4_LTED	1.49537	0.0202423	0.275212	2.78083	A0A087WYA1;Q9UKN7	MYO15A	Unconventional myosin-XV
14.7735	14.1722	15.0505	13.9014	14.3147	13.9415	14.2745	13.3414	NaN	15.6661	14.8351	15.5193	14.2707	13.7312	12.7369	+	KO_3G4_LTED	1.99292	0.0073611	-1.37218	-4.01565	A0A087WYD6;A0A0G2JLV0;Q03519;X5CMH5	TAP2	Antigen peptide transporter 2
12.9774	13.2816	13.1966	12.9325	12.8131	13.2267	13.0332	13.354	13.6945	12.903	12.9582	12.7895	12.7149	13.1435	13.1112			0.029612	0.907547	0.0204544	0.0862309	A0A087WYE2;Q5T4B2	CERCAM	Inactive glycosyltransferase 25 family member 3
16.1591	15.9619	16.0985	15.8281	15.8413	15.5501	15.6775	15.8378	15.6783	14.9084	15.1533	15.163	14.1739	14.4972	14.4311	+	KO_3G4_LTED	1.52835	0.0187951	0.500944	2.83851	A0A087WYF7;Q6UXV4	APOOL	MICOS complex subunit;MICOS complex subunit MIC27
7.32673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.4461	13.3569	11.4538			NaN	1	0	NaN	A0A087WYF8;A0A2U3TZH4;Q53GG5	PDLIM3	PDZ and LIM domain protein 3
8.2615	9.91274	9.49856	NaN	9.0623	9.51945	9.43148	9.42318	NaN	8.19959	7.3754	NaN	NaN	NaN	NaN			NaN	1	0	NaN	A0A087WYG2;E9PFH7;Q9UPT6	MAPK8IP3	C-Jun-amino-terminal kinase-interacting protein 3
15.357	14.9551	15.1084	14.7521	14.2361	14.2515	13.3463	13.5262	14.8321	14.7707	14.7926	14.7511	14.6782	14.9253	14.6018	+	KO_3G4_LTED	2.14765	0.00540227	-0.946604	-4.00014	A0A087WYH0;J3KRC8;Q96N06	SPATA33	Spermatogenesis-associated protein 33;Spermatogenesis-associated protein 33 (Fragment);Spermatogenesis-associated protein 33
13.3918	13.2399	13.2966	13.7922	13.227	13.1708	13.1777	13.1134	13.9071	13.4782	13.24	13.9198	13.8737	13.5675	13.6297	+	KO_3G4_LTED	1.47634	0.0207427	-0.464048	-2.74769	A0A087WYL5;H3BN26;Q6UXD5	SEZ6L2	Seizure 6-like protein 2;Seizure 6-like protein 2 (Fragment);Seizure 6-like protein 2
14.2265	14.0935	14.195	14.077	13.8216	14.1908	14.0437	14.1212	14.1824	14.1282	14.0806	14.18	14.346	14.176	14.2852			0.547228	0.189857	-0.0985148	-1.17734	A0A087WYL7;G3V4A5;O75586	MED6	Mediator of RNA polymerase II transcription subunit 6
15.4617	15.5411	15.5003	15.3415	14.9761	14.952	14.9218	14.9964	15.4859	15.499	15.3888	15.3484	16.2356	16.2442	16.2016	+	KO_3G4_LTED	4.62379	0.000126984	-0.46892	-11.677	A0A087WYN9;Q7Z478	DHX29	ATP-dependent RNA helicase DHX29
10.9776	11.1805	10.7279	11.3375	10.3103	10.2994	14.8402	10.7863	11.1192	9.52274	11.0303	15.6136	11.3541	11.784	11.0284			0.0538458	0.836151	-0.262432	-0.153027	A0A087WYP2;Q8IZQ5	SELENOH	Selenoprotein H
18.4875	18.305	18.3533	18.3418	18.3102	18.396	18.3915	18.3246	18.2064	18.1264	18.2681	18.2249	17.9549	18.2124	17.9541	+	KO_3G4_LTED	2.15827	0.00526164	0.149088	4.02163	A0A087WYS1;E7EUC7;Q16851	UGP2	UTP--glucose-1-phosphate uridylyltransferase
12.8559	13.0604	12.5102	12.6173	12.7822	12.6235	12.3614	12.9047	13.1549	12.9576	12.8045	12.1306	12.8471	12.9993	12.6739			0.141786	0.624243	-0.0939362	-0.373718	A0A087WYU8	RUSC1	RUN and SH3 domain-containing protein 1
14.6759	14.3288	14.4654	14.198	14.6212	13.7363	14.3451	14.6555	14.7263	14.6878	14.7072	14.711	14.9509	14.8033	15.0701			0.872363	0.0825353	-0.368515	-1.73103	A0A087WYV6;A0A087WZU5;O43657	TSPAN6	Tetraspanin-6
16.9736	16.7727	16.9462	17.0698	17.0246	17.1387	17.1294	16.9286	16.9154	17.1107	17.1065	17.1005	16.7441	16.8498	16.8076			0.0146157	0.953396	-0.0029726	-0.0432494	A0A087WYV9;A0A087X1F5	SYNJ2BP-COX16	SYNJ2BP-COX16 readthrough;SYNJ2BP-COX16 readthrough (Fragment)
12.7938	12.8363	12.8593	10.8412	12.8525	12.6272	11.0532	12.3941	12.7488	10.7233	11.8329	12.0866	12.4402	12.592	11.9477			0.271401	0.417529	0.383841	0.65742	A0A087WYW1;A0A087X1J5;H7BY14;H7C3J6;Q96NU1	SAMD11	Sterile alpha motif domain-containing protein 11;Sterile alpha motif domain-containing protein 11;Sterile alpha motif domain-containing protein 11 (Fragment);Sterile alpha motif domain-containing protein 11 (Fragment);Sterile alpha motif domain-containing protein 11
17.4369	17.4135	17.4521	17.3846	17.466	17.5075	17.4548	17.5168	17.4929	17.4369	17.4694	17.5003	17.5015	17.6172	17.4962			0.218393	0.491585	0.0113902	0.545943	A0A087WZ13;E9PAU2	RAVER1	Ribonucleoprotein PTB-binding 1
12.3036	12.2724	12.4391	11.2504	11.7082	11.8144	11.3461	12.2173	11.9465	10.8567	11.1252	11.266	12.0118	12.5292	12.5815			0.801544	0.0978433	0.472903	1.61274	A0A087WZ58;O15151;Q5T0Y2	MDM4	Protein Mdm4;Protein Mdm4;Protein Mdm4 (Fragment)
NaN	13.1974	13.1209	13.1467	13.2497	13.1134	13.4645	12.8332	13.5078	13.6486	13.0323	13.3818	13.6359	13.4561	13.6854			0.570386	0.177539	-0.22744	-1.21808	A0A087WZ62;Q9H6U8	;ALG9	Mannosyltransferase;Alpha-1
11.7535	11.0197	12.462	2.49676	11.6696	10.8782	10.0644	11.4734	12.9616	12.7589	12.4156	12.5046	13.3938	13.652	13.3565	+	KO_3G4_LTED	2.29156	0.00433547	-1.63878	-4.29687	A0A087WZB5;Q9HBI1	PARVB	Beta-parvin
11.6046	11.6375	11.6887	11.4593	11.1104	11.9128	11.2827	11.5938	11.941	11.7039	11.7728	11.9451	11.7077	12.3313	11.6925			1.00732	0.0595449	-0.365822	-1.95534	A0A087WZG4;A0A3B3IPE9;A0A590UK10;Q6ZSZ5	ARHGEF18	Rho guanine nucleotide exchange factor 18;Rho guanine nucleotide exchange factor 18;Rho guanine nucleotide exchange factor 18 (Fragment);Rho guanine nucleotide exchange factor 18
14.5273	14.0301	14.3346	13.7062	14.7327	14.726	14.6461	14.5637	13.2697	13.2405	13.3659	13.4221	14.1401	14.4285	14.5167	+	KO_3G4_LTED	6.37547	0	1.34258	23.1928	A0A087WZM2;D6RHI9;O00584	RNASET2	Ribonuclease T2;Ribonuclease T2 (Fragment);Ribonuclease T2
14.6675	14.4832	14.4363	14.084	14.9809	14.6193	14.9151	14.7388	14.1346	14.1968	14.4426	14.4062	13.8495	13.3119	13.5259	+	KO_3G4_LTED	2.44201	0.00344378	0.518515	4.62036	A0A087WZM8;Q8TBM7	TMEM254	Transmembrane protein 254
NaN	NaN	17.5532	17.6081	17.5317	17.5765	17.6095	17.5337	17.5858	17.5863	17.4131	17.3123	17.4193	17.3898	17.4421			0.594611	0.165972	0.0884762	1.2604	A0A087WZN1;O43837	IDH3B	Isocitrate dehydrogenase [NAD] subunit
14.136	14.3808	14.2175	14.1784	13.9373	13.8373	13.6799	13.8627	14.1323	14.1088	14.0286	14.0372	14.2485	14.3388	14.4458	+	KO_3G4_LTED	2.2094	0.00485352	-0.247416	-4.12601	A0A087WZT0;M0QZ22;Q5PRF9	SAMD4B	Protein Smaug homolog 2
13.1636	13.4412	13.3617	12.8928	14.0012	14.524	14.2779	14.3894	14.3552	13.7787	13.4003	13.5314	14.8651	14.7637	14.7706	+	KO_3G4_LTED	1.17052	0.0401975	0.531713	2.22718	A0A087WZT2;Q6UX53	METTL7B	Methyltransferase-like protein 7B
14.0171	14.3136	14.0729	13.3042	13.9607	13.8539	13.8144	14.1505	14.0387	14.0713	14.1463	14.1623	13.7421	14.0537	13.9763			1.02049	0.0575489	-0.159776	-1.97722	A0A087WZU2;E5RGN0;Q00536	CDK16	Cyclin-dependent kinase 16;Cyclin-dependent kinase 16 (Fragment);Cyclin-dependent kinase 16
14.9772	15.0473	15.1121	14.9599	14.6091	14.6638	14.4905	14.6083	15.0923	15.1495	15.1381	15.2097	14.9949	15.136	15.1863	+	KO_3G4_LTED	4.82764	0.000152866	-0.554471	-12.6621	A0A087WZV0;O43314	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase;Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2
14.9666	14.7227	14.9474	14.8215	14.4526	14.8654	15.0489	14.8861	15.5305	14.088	13.3779	13.2821	14.8235	14.9999	14.8457			0.670738	0.136861	0.743667	1.39164	A0A087WZX0;Q86UU0	BCL9L	B-cell CLL/lymphoma 9-like protein
14.2693	14.3081	14.2793	14.0064	13.9076	13.9205	13.8344	13.9993	14.4833	14.4825	14.4706	14.5416	14.6309	14.5987	14.6088	+	KO_3G4_LTED	5.34062	0	-0.57903	-15.4988	A0A087X011;E9PES4;J3KPF9;Q9Y496	KIF3A	Kinesin-like protein;Kinesin-like protein;Kinesin-like protein;Kinesin-like protein KIF3A
13.9543	14.0463	13.8718	13.8366	13.9443	13.9225	13.3463	13.7592	13.9248	14.2195	14.1549	14.0635	14.3041	14.2985	14.3112	+	KO_3G4_LTED	1.20126	0.0377404	-0.347634	-2.27868	A0A087X060;G3V2W9;Q56P03	EAPP	E2F-associated phosphoprotein;E2F-associated phosphoprotein (Fragment);E2F-associated phosphoprotein
13.375	13.3713	13.1139	13.2133	14.112	14.0913	14.1652	13.9665	13.6304	13.2617	13.2982	13.2491	13.3044	13.4428	13.3785	+	KO_3G4_LTED	3.45081	0.000714563	0.723892	7.23379	A0A087X0B7;Q5SQN1	SNAP47	Synaptosomal-associated protein 47
13.8075	13.852	13.1483	14.5448	14.2435	14.2965	14.547	14.0485	14.6172	12.8702	12.8693	13.4112	15.1689	15.5564	15.0835			1.02385	0.0569014	0.841899	1.9828	A0A087X0D5;P09668	CTSH	Pro-cathepsin H
15.6755	15.93	15.6833	16.3585	15.3713	15.5929	14.2533	16.2102	15.8324	14.6766	15.945	15.4546	15.0778	14.4534	15.8287			0.0874577	0.744843	-0.120251	-0.240968	A0A087X0E6;Q2VWA4	SKOR2	SKI family transcriptional corepressor 2
15.2486	15.2852	15.2253	14.9731	15.2766	15.1437	15.1621	15.2078	15.758	15.6607	15.4291	15.416	16.2105	16.362	16.1814	+	KO_3G4_LTED	2.18925	0.0049676	-0.368384	-4.0847	A0A087X0L7;J3KNA0;Q15070	OXA1L	Mitochondrial inner membrane protein OXA1L
16.3248	16.3861	16.3844	16.1416	16.3153	16.2503	16.1597	16.4539	16.564	16.78	16.688	16.625	16.9174	16.7958	16.92	+	KO_3G4_LTED	2.51646	0.00297815	-0.369434	-4.7858	A0A087X0M4	SLC4A1AP	Kanadaptin
11.1884	11.9391	11.8916	11.2026	11.8208	11.4622	11.8242	12.1638	12.1439	11.7036	11.6804	12.314	11.8113	11.7907	11.8131			0.27603	0.41189	-0.142684	-0.666909	A0A087X0N2;A0A3B3ISI6;O15243	LEPROT	Leptin receptor gene-related protein
11.9886	12.0112	11.6762	11.598	12.9508	13.3461	12.8431	13.4267	12.5056	12.254	12.2458	11.7739	12.2116	12.3509	12.4728	+	KO_3G4_LTED	2.39225	0.00372696	0.94686	4.51179	A0A087X0P0;Q02224	CENPE	Centromere-associated protein E
NaN	NaN	11.9579	11.9553	11.9003	11.0359	11.7593	11.8514	11.4971	11.6755	11.9242	11.5855	11.7487	11.7781	11.2925			0.0535224	0.836613	-0.0338321	-0.152156	A0A087X0P1;A0A0A0MRY4;A0A0A6YYB3;A0A0A6YYF8;A0A0C4DFY6;A0A1B0GTF0;A0A1B0GV82;A0A1B0GV84;A0A1B0GVC4;A0A1B0GVV2;A0A1B0GWI5;A0A5F9ZGZ3;A0A5F9ZHY9;A0A5F9ZI31;B1AMR3;B1AMR4;E7EV07;E9PEM0;E9PFR9;H0YCT6;J3KQJ8;O43307;Q96N96;Q9NR80	ARHGEF4;;ARHGEF9;ARHGEF9;ARHGEF4;ARHGEF9;ARHGEF9;ARHGEF9;ARHGEF9;ARHGEF9;ARHGEF9;ARHGEF9;ARHGEF9;ARHGEF9;ARHGEF9;ARHGEF9;ARHGEF4;ARHGEF4;SPATA13;ARHGEF4;SPATA13;ARHGEF9;SPATA13;ARHGEF4	Rho guanine nucleotide exchange factor 4;Uncharacterized protein;Rho guanine nucleotide exchange factor 9;Rho guanine nucleotide exchange factor 9;Rho guanine nucleotide exchange factor 4 (Fragment);Rho guanine nucleotide exchange factor 9 (Fragment);Rho guanine nucleotide exchange factor 9;Rho guanine nucleotide exchange factor 9;Rho guanine nucleotide exchange factor 9;Rho guanine nucleotide exchange factor 9;Rho guanine nucleotide exchange factor 9;Rho guanine nucleotide exchange factor 9;Cdc42 guanine nucleotide exchange factor (GEF) 9
15.4215	15.2609	15.3816	15.4121	15.1426	15.3025	15.4723	15.1841	15.1301	14.9663	14.8521	14.8206	15.2045	15.2751	15.2796	+	KO_3G4_LTED	1.77033	0.0118002	0.333101	3.27305	A0A087X0Q1;Q7Z739	YTHDF3	YTH domain-containing family protein 3
NaN	NaN	12.7046	13.0279	12.7505	12.9174	12.8146	12.6991	12.6676	13.0725	13.0057	13.0271	13.416	13.2947	13.9833			0.687176	0.131328	-0.147873	-1.41969	A0A087X0Q9;Q9BVL4	SELENOO	Protein adenylyltransferase SelO
13.112	12.9437	13.3336	13.1657	13.1497	13.5089	13.161	13.4888	13.5109	12.8376	12.6479	13.1002	13.0176	13.3849	13.2783			0.694138	0.12859	0.302935	1.43154	A0A087X0R0;F5H5V6;F5H6S1;F8W8R6;O15550	KDM6A	Lysine-specific demethylase 6A
18.1681	17.9143	18.0129	18.0351	18.3415	18.3469	18.3543	18.2351	18.1337	18.1395	18.1537	18.0546	18.2983	18.3053	18.184	+	KO_3G4_LTED	2.83287	0.00170766	0.199086	5.5328	A0A087X0R6;Q9UMY4	SNX12	Sorting nexin-12
15.1474	15.3892	15.2882	16.003	14.7252	15.3307	13.8761	15.3092	15.4361	14.7095	15.636	15.1183	14.6784	14.5363	15.4383			0.473182	0.233564	-0.414676	-1.0448	A0A087X0S5;P12109	COL6A1	Collagen alpha-1(VI) chain
14.0687	14.5323	14.3324	13.6571	14.6613	14.5451	14.3897	13.7665	13.4882	14.0442	14.4129	14.1489	14.9016	15.3765	14.9567			0.525268	0.201233	0.31709	1.13841	A0A087X0V4;A8K0B5;D3DPQ2;Q8IWT0	ZBTB8OS	Protein archease (Fragment);Protein archease;Protein archease;Protein archease
13.392	NaN	10.6357	NaN	12.8586	12.0107	9.56069	10.8341	NaN	NaN	NaN	NaN	12.8445	12.4231	NaN			NaN	1	0	NaN	A0A087X0V5;P29728	OAS2	2'-5'-oligoadenylate synthase 2
NaN	15.7928	15.392	15.5346	15.5334	16.7415	16.6048	16.5973	16.4294	16.5302	16.4916	16.6853	16.5425	16.1364	16.189			0.232864	0.470671	-0.164897	-0.57692	A0A087X0W7;Q86TX2	ACOT2;ACOT1	Acyl-coenzyme A thioesterase 2
